distinct_id,total_events,agent_usage_count,ai_adoption_index,days_active,session_count,session_depth_score,unique_event_types,onboarding_complete,has_used_agent,has_deployed,is_python_user,total_credits_used,unique_canvases,first_event_date,last_event_date,observation_days,time_to_first_agent_minutes,feature_breadth_score,churn_velocity,tool_diversity_count,avg_credit_per_transaction,python_sdk_share,churn_label
58f2149f7a5e0d328d952384ec28113f325b02b95a8ea44ce23a50023728e06a,80,63,0.7875,1,2,40.0,25,1,1,0,1,0.0,1,2025-09-04 08:17:29.879,2025-09-04 09:04:58.991,1.0,4.73,0.1773,0.0,7,0.0,0.7625,1
d54dd295434472a9f440fd404630d4da146cd33dbd5795d281ca4491cb7c47ab,8628,4,0.0005,68,236,36.56,36,0,1,1,1,0.0,12,2025-09-04 10:08:55.053,2025-12-08 09:00:12.662,94.95,87863.58,0.2553,0.4641,0,0.003542769890675083,0.4089,0
8f76e0617f0ea65bbabab22b3fba00b1da0ddeec0e1ee0ed50ad5d950e93741b,3,1,0.3333,1,1,3.0,3,0,1,0,0,0.0,0,2025-09-04 14:34:48.637,2025-09-04 14:36:42.658,1.0,1.9,0.0213,0.0,0,0.0,0.0,1
d410a767217bd84dcd3ae245b8ae6d800230754e25d16630fb86754c88520628,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 02:09:10.962,2025-09-04 02:09:10.962,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
e82abbb90f6123e7243f0986e713b3b6510a6ae514617a6543727d4b47a1d1c4,11,4,0.3636,1,3,3.67,8,0,1,0,0,0.0,1,2025-09-04 05:56:48.048,2025-09-04 05:58:43.546,1.0,0.45,0.0567,0.0,0,0.0,0.0,1
56f66b84452eaafac71c73a9a4d6c35613fa354f72edd080159f4fbc4a1c827b,2,2,1.0,1,1,2.0,2,0,1,0,0,0.0,0,2025-09-04 15:03:41.793,2025-09-04 15:03:45.489,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
aa4d26bb8c3829637d1546d02908f87eb00be21b72077bd29a7b8bb2315bea8b,177,110,0.6215,2,3,59.0,26,0,1,0,1,0.0,1,2025-09-04 07:46:50.395,2025-09-15 05:31:42.277,10.91,15665.76,0.1844,-86.5,7,0.0,0.5876,1
efb957c4c34cd5fae7adcf1de4ac84d2d30b857305257a25d7d01e5157a2050f,2,2,1.0,1,1,2.0,2,0,1,0,0,0.0,1,2025-09-04 06:02:23.674,2025-09-04 06:02:23.706,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
44c429ac96dd7ef14f3d1422287954f9992bd60df41f343c88f88f0ec7a1cf91,282,277,0.9823,2,6,47.0,17,0,1,0,1,0.0,1,2025-09-04 06:20:19.784,2025-09-05 10:02:34.969,1.15,1.43,0.1206,0.0,8,0.0,0.9574,1
8e44a6154c60096ea601d2d891c28410c088c275cdad98ee535fd3bb61f791c7,40,1,0.025,3,6,6.67,20,1,1,0,0,0.0,1,2025-09-04 02:26:51.685,2025-10-09 02:42:43.555,35.01,11.73,0.1418,0.9474,0,0.0,0.0,1
10672501c600ad37ec468de1ecfa32f2d16b90066842106f5d62a723e4947d66,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 08:43:17.145,2025-09-04 08:43:17.145,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
a410fcfeb345e024b15d1c2985fe533b50cf5104c9487e96ad62e03fc673c48d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 16:51:42.888,2025-09-04 16:51:42.888,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
749b0a820503504ae69fc36fc5dad4f5889ceb8f64cc73f074d19d0af7176007,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 21:06:28.910,2025-09-04 21:06:28.910,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
4f10f5b83bf910f4dbf40703b0d37580e4be8e6c735e3fa7fb89c49dca448115,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 16:20:44.201,2025-09-04 16:20:44.201,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
06733399b00ed3515f094ada5339c0449a24c48aadfc337b9fa40bddd0e426c5,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 16:12:20.599,2025-09-04 16:12:20.599,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
187e6437a94dbbaf34064be1da2e3949847faab80a198441a07fe1a60934a0e2,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 10:25:58.967,2025-09-04 10:25:58.967,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
a598818e34b46a2b43da7b7b08fb0a62c759b3267979e969a8b6f02c27466d27,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 13:41:07.302,2025-09-04 13:41:07.302,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
4899a637170922c76376ba79b26ce311e6a856e22b3a4eea534b4d7deebeda5f,2,2,1.0,1,1,2.0,1,0,1,0,0,0.0,0,2025-09-04 08:24:10.581,2025-09-04 08:24:11.476,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
b1ee03ea5de97929e8b92a17a24d77e9dac1cb23eef55ba9a9b042f3ab2f4d67,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 04:53:30.855,2025-09-04 04:53:30.855,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2d70fb323c0814b1f3c1adb060bae723e485b72dc4c3647a95d2f227215bf1dd,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 18:52:36.950,2025-09-04 18:52:36.950,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2d77d720e99ff42e6b42f95087994f6954cf6da9255758fe9da83312973899a9,4,0,0.0,3,4,1.0,1,0,0,0,0,0.0,1,2025-09-04 04:06:36.078,2025-09-16 04:21:38.152,12.01,-1.0,0.0071,0.3333,0,0.0,0.0,1
a637a7f083b4c908e33c04a93393036a3d50dacd1c342434197b618d5f014803,7,2,0.2857,1,2,3.5,6,0,1,0,0,0.0,1,2025-09-04 18:52:36.955,2025-09-04 18:53:42.859,1.0,0.69,0.0426,0.0,0,0.0,0.0,1
91aa247bde7cf7e05e5bce4817ed6d89fcb99f523d548871ea5509016f4872d2,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 21:22:19.339,2025-09-04 21:22:19.339,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
5df524771860dba00cc4a477dbf9084bb0bedeaaacef47c6f730fa25fd5a6320,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 11:15:18.993,2025-09-04 11:15:18.993,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
6a438867611c2fc8d336d1b57bd415643153649a68f0e56e47720eab29c1a482,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 20:02:58.998,2025-09-04 20:02:58.998,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
43f59391fcecf410e7791602b18bcae99ebaf5d769e7a01b74cea658b41eca22,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-04 16:20:44.208,2025-09-04 16:20:44.340,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
0edca97dad25ef4a628669d126753214ec02ac613791111393fb74fa6170554d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 00:23:10.056,2025-09-04 00:23:10.056,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
580189716c7dd6eed06fad038fe75c20aa5222e075d246cabaf868a00572eeb7,15,1,0.0667,2,4,3.75,15,1,1,0,0,0.0,1,2025-09-04 00:23:10.060,2025-09-16 16:46:58.069,12.68,41.8,0.1064,0.9286,0,0.0,0.0,1
b0f55a97ab5e9fd3b966843042482769679123cd75888508a9ed817a61b2db81,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 12:39:27.242,2025-09-04 12:39:27.242,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
0d80db748dc61673cffefa149932e952fb60dbc64d46d288d6eb7825b3e5448c,2,0,0.0,1,2,1.0,2,0,0,0,0,0.0,0,2025-09-04 04:45:04.817,2025-09-04 13:41:18.035,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
6097889ac4265e71bbe210ac9444cb198140c4e39a33f3d700dad8aaf6128f45,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 05:25:52.658,2025-09-04 05:25:52.658,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2df90acf367e3425ef30078c5b5b344bbee9a1eddf7c934903852cfba1877c6a,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 02:26:51.680,2025-09-04 02:26:51.680,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2a4c526ebedd9e94a47b39e2a51cb59dbf031939290fd12d6a170e527ba8fc40,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 04:45:04.804,2025-09-04 04:45:04.804,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
246dc9d1620f611a63963750d8e73b4d45fbf140717ef42faae79264841883fc,13,1,0.0769,1,2,6.5,13,1,1,0,0,0.0,1,2025-09-04 04:53:30.864,2025-09-04 04:54:27.844,1.0,0.89,0.0922,0.0,0,0.0,0.0,1
62205c719f9fc11118034e571bb75041ff3aa7cf6ff49d57e7421d6035893998,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 06:20:19.774,2025-09-04 06:20:19.774,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
d78011e245b0c88f5e9103f3757d5def97087a6270177f48ab9e0c3d1217bfac,50,48,0.96,2,1,50.0,10,0,1,0,1,0.0,0,2025-09-04 21:06:28.913,2025-09-15 16:35:29.260,10.81,15385.33,0.0709,-23.0,7,0.0,0.96,1
bd7204b67b5f355c1908a6df44a2511a9771a2fb8490f02b7b631be1bbc578f0,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 09:59:14.213,2025-09-04 09:59:14.213,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2a696ab32c0bb3f83f65153d3aa5246653efa0d88a5bc962d63d862bc2002f52,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 13:26:31.640,2025-09-04 13:26:31.640,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
caa2a5e163982b7ccb44fce5ff3060ede1f118fdcad2300cea0fd3d7c5295635,858,315,0.3671,30,77,11.14,25,0,1,0,1,0.0,11,2025-09-04 18:13:23.703,2025-12-08 19:16:05.962,95.04,8854.69,0.1773,-6.6923,1,0.021810976573604063,0.7949,0
a2ebbed0b15e37b52090e2a8540267c9721e39ae200ea8670fabb9cb26753e1f,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 02:57:12.789,2025-09-04 02:57:12.789,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
fc46e46cc941e37100a04b84f4ce83009c3f4ec64ed61e431b984023b699311c,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 14:34:48.572,2025-09-04 14:34:48.572,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
e1d7718aacb655ce77c6860b1f6fe8f381b52b45fa3e8ee21c9a6dced267088e,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-04 02:09:10.974,2025-09-04 02:09:11.184,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
aeec66b6ca930518351670587fa1f53de6e12882d28fd06f78241d2fedf4c65d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 05:56:48.040,2025-09-04 05:56:48.040,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
123358a04edffe6b73532d54da0a5657f22fcf285ad991beacf84893bfe40ef2,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 08:17:29.874,2025-09-04 08:17:29.874,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
b6ad6b0c7101fc26ab11205f00feb56f02db7200480f0fbacc31ef04bbd51891,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 23:26:33.976,2025-09-04 23:26:33.976,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
5d4c4c5feb9be4c8fc96b795c2f69454fc79a2c6d843081308f29cbc3056d421,2,1,0.5,1,2,1.0,2,0,1,0,0,0.0,1,2025-09-04 23:10:38.588,2025-09-04 23:10:45.332,1.0,0.11,0.0142,0.0,0,0.0,0.0,1
c097f64b458b584e18485d43f2216b865b845dd6e3b01f52c532b7667cd4572b,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 06:43:25.189,2025-09-04 06:43:25.189,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
928e6471bd887c96bb38949e5200fed03735109d36e04769a89ba47715c4c487,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 03:12:11.482,2025-09-04 03:12:11.482,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
a6a087601090aa123fc7b0579a91980b5f9eba5125c9b0b6d136f24916011718,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 05:07:35.409,2025-09-04 05:07:35.409,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2cd572886732d9a880341ef11211d4775d82dc75d8415bfe7b0133d83f786e19,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-04 16:12:20.603,2025-09-04 16:12:20.666,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
9176e10ba2a7027f3c0377994fafe4c64a9ac0d84e2d31699495cd12c5c44d63,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-04 10:41:00.754,2025-09-04 10:41:00.754,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
92cd90571cf4e22a8ce8c5fc51acddd7e107bd960c80faa4e8969361e0e3e5aa,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-04 17:43:02.751,2025-09-04 17:43:02.751,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
b51ee9300a17fba850058b5024700ac62eefac399023b210fe4ceea13d95a37d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,1,2025-09-04 22:02:38.457,2025-09-04 22:02:38.457,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
74facd8dcabb6a5415c07a90f35d165d49ddcf3e3f07ab3990d23bb72d561efe,4384,1480,0.3376,14,38,115.37,46,0,1,0,1,20.31655486334005,6,2025-09-04 10:45:09.435,2025-12-08 09:40:53.092,94.96,7442.42,0.3262,-46.0161,8,0.04058014142720141,0.9122,0
d8bfc2a7b16082bd2f6bb8d07f826fb2ad982d7de9cf97a168e18b844cc1f204,138,132,0.9565,1,4,34.5,19,0,1,0,1,0.0,1,2025-09-05 16:45:59.350,2025-09-05 17:43:31.636,1.0,0.42,0.1348,0.0,7,0.0,0.9058,1
ae433a2f80006aa37d80203a3e055f953023db3ae84752e7bdb5e75ba928ed44,199,163,0.8191,1,2,99.5,30,0,1,0,1,0.0,1,2025-09-05 16:37:22.330,2025-09-05 17:33:14.604,1.0,1.91,0.2128,0.0,7,0.0,0.7387,1
2cc5985e210165dbc1744aec2a44f1a155f13321fe96b383e201e8cb27a45eac,388,386,0.9948,3,1,388.0,12,0,1,0,1,0.0,0,2025-09-05 12:10:36.425,2025-09-08 16:32:08.285,3.18,6.19,0.0851,0.0,8,0.0,0.9923,1
9a0e40d0c1ed1cf194c94cf470d1555a43a3ca2bb2480da6c5f81afbe2b5564e,305,91,0.2984,19,61,5.0,40,1,1,0,1,0.0,3,2025-09-05 13:20:29.233,2025-11-13 11:21:44.490,68.92,9989.49,0.2837,-0.0312,7,0.00071681,0.3213,1
37cdb8ddbd301f114d4a8c85359fc8d9cc112bf0b6cf8f7f7b9278930e754adf,378,365,0.9656,2,5,75.6,25,0,1,0,1,0.0,1,2025-09-05 19:10:08.287,2025-09-08 16:32:16.717,2.89,1.79,0.1773,0.0,8,0.0,0.8942,1
ba83425ecc836f16b6f88c160ca10183fec116a2ae800f37ff4b50faa99a750a,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-05 17:40:12.063,2025-09-05 17:40:12.129,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
46b98b75bcbd102dc47077d80eeec3520c08b73a45c18ff5a5fbf63d21ffe492,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-05 04:01:15.737,2025-09-05 04:01:15.737,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
e45fc1d6c996b915b3a4429f1b030c1117152bec5327cb7aeab34b8fc8d9fd50,2,1,0.5,2,2,1.0,2,0,1,0,0,0.0,0,2025-09-05 09:44:06.773,2025-09-07 20:37:29.919,2.45,0.0,0.0142,0.0,0,0.0,0.0,1
2df1ec66f159906fb6c190f0ed83c2aa61099892594dac2e01277b7a9d91a6de,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 13:00:59.229,2025-09-05 13:00:59.229,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
a92448dfb888c8eb4d6dba6476e9a2401806c906502558c1be1809dd734a8920,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 18:17:46.971,2025-09-05 18:17:46.971,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
0b9a80b61bb152ea1afb55ffc9d4bdce9976022585e81e636dd0e827581b7e7a,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 16:37:22.301,2025-09-05 16:37:22.301,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
03d1ba8ceffc40c9e9a5961bca5c3af3956334897da59437eb70e10f783cf947,9,6,0.6667,2,3,3.0,6,0,1,0,1,0.0,1,2025-09-05 18:17:46.986,2025-09-17 05:38:38.548,11.47,16520.02,0.0426,-2.5,0,0.0,0.4444,1
f24c8d5a1620bdd99ae6316a9a8c79f144f525d3e1f4d924f962aeba25a87da6,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-05 11:27:28.619,2025-09-05 11:27:28.860,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
27474b576cd55e89bbbdff56d4f118185e2717b45a223ff4298b3a4e3ffd71d5,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 17:40:12.056,2025-09-05 17:40:12.056,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
fde0118926afa8e69885cd636f10c303989e18f5a06766d9554708c06ede9683,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 12:10:36.412,2025-09-05 12:10:36.412,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
bfa20db0c581ebc3fe4a58c2c90aac067499880b35adea142d04e2ad80c50f18,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 03:38:32.861,2025-09-05 03:38:32.861,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
fb50a0011db5f5b22eb20ca17bfd718ea05d2652f528887ad84d3aea43a24d00,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 09:33:01.451,2025-09-05 09:33:01.451,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
4433e9be445728d922c8b9e93edbea5b6e71fb156101e46bd2ecfb4d5d8c6be6,2,2,1.0,1,1,2.0,2,0,1,0,0,0.0,0,2025-09-05 19:42:41.501,2025-09-05 19:42:46.813,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
b42338e0a6cae9adb023e99395efc93daf01e279b29571a8669cc322730ede22,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-05 01:54:20.450,2025-09-05 01:54:20.542,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
62741cf85962400066093658c39a79e5732b0e8a55c817cec1dd290451afce73,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 19:10:08.268,2025-09-05 19:10:08.268,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
87a084a062a4cbd7b4e65be8e3ea503e1a5f4fe296eff358400068f92df105d8,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-05 12:28:30.122,2025-09-05 12:28:30.122,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
18147363e9930621ff54a036e32928779b2621f10fa266eee6501eb4d00027aa,692,607,0.8772,5,14,49.43,43,1,1,0,1,0.0,2,2025-09-05 13:00:59.234,2025-09-19 15:18:37.170,14.1,4539.96,0.305,-3.3643,8,0.0,0.841,1
cf22f2b6b5874e622ef855a9b57060fc640cf8aa76a96bd4d2092daeaae05364,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-05 19:38:18.517,2025-09-05 19:38:18.517,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
3f17867654feb6ea939303def4c395c3d6df825242f4a0c0dc3e238a3b25421c,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-05 03:38:32.874,2025-09-05 03:38:33.018,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
1ce226eda8e09d889d68d35143618606c9acf13db8d70ab6f48c15c2f6830325,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 11:26:49.786,2025-09-05 11:26:49.786,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
40487151d342303361e30da168b9f2ae50523a41bd24ab059855f5d4aa85591d,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-05 10:50:03.735,2025-09-05 10:50:03.735,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
8d82cd63ae02dc0f6c61b4a9d408e2b8cf7d9094158dccde975b12caf8e146cf,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 11:27:28.615,2025-09-05 11:27:28.615,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
9209134c3a598109b73113623a003def6f6294d52ee2df45c5eed4fb5b4639b6,164,7,0.0427,22,56,2.93,19,0,1,0,1,0.0236,6,2025-09-05 15:07:32.810,2025-12-04 11:54:56.705,89.87,5733.08,0.1348,0.5417,0,10.418633333333334,0.0793,0
200011b316dc113490848911036f7b3241a74ab9f773b4aeb356fd8336c0e3da,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 01:54:20.447,2025-09-05 01:54:20.447,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
e13e3c03671308ac136765f81f3410ff5c3ac1e051fa3015fafc5d56eb2554c4,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-05 16:45:59.232,2025-09-05 16:45:59.232,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
3d116a4c4f77f36e779d74f9b4605be3ba4617fd55c86b44d5355469c7b33507,66,60,0.9091,4,7,9.43,12,0,1,0,1,0.0,1,2025-09-06 13:44:41.285,2025-09-22 11:37:11.632,15.91,1.16,0.0851,0.9,6,0.0,0.8333,1
8ca54a6a7a61d265d4226377860c92bcc54142c0195ac3e921c2d039e0a4311c,2,0,0.0,1,1,2.0,2,0,0,0,0,0.0,0,2025-09-06 16:24:41.834,2025-09-06 16:24:41.977,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
8429c92645476ec95f737dc30dc05e05059d49a6fcc8de0651976ac6640ac1e0,49,48,0.9796,1,1,49.0,2,0,1,0,0,0.0,0,2025-09-06 18:57:34.905,2025-09-06 18:58:43.270,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
cfcb367a1f1c56d85525dac576b95038e112df1366a7cb1d9d74373e7e00d7b9,76,68,0.8947,1,2,38.0,15,0,1,0,1,0.0,1,2025-09-06 18:58:43.277,2025-09-06 19:40:28.709,1.0,1.09,0.1064,0.0,7,0.0,0.8816,1
469ee16ad3e60d5876eb07d05a9f86be9267e4e4ec82d0d073fdb535a845f9f1,17,2,0.1176,1,2,8.5,16,1,1,0,0,0.0,1,2025-09-06 09:21:25.043,2025-09-06 09:26:44.935,1.0,1.11,0.1135,0.0,0,0.0,0.0,1
b8ac6f32223a0865969bae5eac4bfdcb8e60286362e5492a2b3ae97450f5309a,2,2,1.0,1,1,2.0,1,0,1,0,0,0.0,0,2025-09-06 04:50:22.196,2025-09-06 04:53:22.848,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
52b5e68013946f173d4e289e0587f3ea6f03fbb59d94461e483b7b221b421b94,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-06 08:00:47.754,2025-09-06 08:00:47.754,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
76e30a686a997f494ddf4714a4582329fd85366b437f5ce08e1c91d1564710f3,370,24,0.0649,21,101,3.66,31,0,1,0,1,0.0,8,2025-09-06 11:59:13.652,2025-12-01 06:36:36.656,85.78,42771.59,0.2199,-9.5,1,0.0001538402857142857,0.127,0
b29d133ff2f22dc9552d18a3137517c670130d689e928e050fb85240f57f6f72,8,0,0.0,2,3,2.67,7,1,0,0,0,0.0,1,2025-09-06 22:16:48.916,2025-09-08 12:42:31.989,1.6,-1.0,0.0496,0.0,0,0.0,0.0,1
b905eef5c7075cbe419784d12d37e551bdd5ddafb166c2851033a8f27568f5df,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-06 15:21:42.143,2025-09-06 15:21:42.143,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
93b7074b1edb8f1b825b719e4741f42f753dddd8f2d69a0bbb45448e68c54bd1,3,1,0.3333,2,2,1.5,3,0,1,0,0,0.0,1,2025-09-06 08:27:41.203,2025-09-07 06:02:39.949,1.0,0.33,0.0213,0.0,0,0.0,0.0,1
1f5ca47879fefea398b7be5451fe469a6c67d44d157521bb7707468b0875969c,3,3,1.0,1,1,3.0,1,0,1,0,0,0.0,0,2025-09-06 16:12:22.669,2025-09-06 16:12:42.061,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
9595cb71e2fdc52476beb4253bc7b8ee8bac07d013bf75b4ce864bd01680531d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-06 13:44:41.280,2025-09-06 13:44:41.280,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
61b226802f6cbf58e18d629b8e5f067cbd01e1c6c470e366a51fba70d0a076ec,2,2,1.0,1,1,2.0,1,0,1,0,0,0.0,0,2025-09-06 08:26:43.952,2025-09-06 08:26:44.903,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
538180afdf9c1f5e52d2600a6503327db16a35d537ea06873c1dfe9c1df9203d,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-09-06 22:16:48.910,2025-09-06 22:16:48.910,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
d043063889718576e2887ae121c0f0755f7a6e83c75b3e32ae06fd7c865525b3,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-06 10:28:58.418,2025-09-06 10:28:58.418,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
33ddf06326a2717ab404f802c433565f058d40edf45b8450f101011cc71a61de,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,1,2025-09-06 16:49:10.546,2025-09-06 16:49:10.546,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
ae2550540bd5d05b641fb5cf70ff4868e00aff4eab78772e1540f5b191f02270,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-09-06 16:42:59.905,2025-09-06 16:42:59.905,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
